timestamp,stop_reference,stop_name,line_ref,transport_mode,destination_name,departure_status,scheduled_arrival,real_arrival,scheduled_departure,real_departure,arrival_difference,departure_difference,recorded_at_time
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T18:37:20.000Z,2024-12-19T18:37:20.000Z,2024-12-19T18:38:10.000Z,2024-12-19T18:38:10.000Z,0.0,0.0,2024-12-19T02:09:46.730Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Chelles Gournay,onTime,2024-12-19T18:39:50.000Z,2024-12-19T18:39:50.000Z,2024-12-19T18:40:40.000Z,2024-12-19T18:40:40.000Z,0.0,0.0,2024-12-19T02:09:53.928Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T18:40:50.000Z,2024-12-19T18:40:50.000Z,2024-12-19T18:41:40.000Z,2024-12-19T18:41:40.000Z,0.0,0.0,2024-12-19T02:09:49.952Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Villiers-sur-Marne Plessis Trévise,onTime,2024-12-19T18:43:40.000Z,2024-12-19T18:43:40.000Z,2024-12-19T18:44:30.000Z,2024-12-19T18:44:30.000Z,0.0,0.0,2024-12-19T02:09:53.952Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T18:44:30.000Z,2024-12-19T18:44:30.000Z,2024-12-19T18:45:20.000Z,2024-12-19T18:45:20.000Z,0.0,0.0,2024-12-19T02:09:52.676Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Chelles Gournay,onTime,2024-12-19T18:51:20.000Z,2024-12-19T18:51:20.000Z,2024-12-19T18:52:10.000Z,2024-12-19T18:52:10.000Z,0.0,0.0,2024-12-19T02:09:49.726Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T18:51:50.000Z,2024-12-19T18:51:50.000Z,2024-12-19T18:52:40.000Z,2024-12-19T18:52:40.000Z,0.0,0.0,2024-12-19T02:09:48.965Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T18:55:50.000Z,2024-12-19T18:55:50.000Z,2024-12-19T18:56:40.000Z,2024-12-19T18:56:40.000Z,0.0,0.0,2024-12-19T02:09:53.667Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Villiers-sur-Marne Plessis Trévise,onTime,2024-12-19T18:58:40.000Z,2024-12-19T18:58:40.000Z,2024-12-19T18:59:30.000Z,2024-12-19T18:59:30.000Z,0.0,0.0,2024-12-19T02:09:54.462Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T19:03:00.000Z,2024-12-19T19:03:00.000Z,2024-12-19T19:03:50.000Z,2024-12-19T19:03:50.000Z,0.0,0.0,2024-12-19T02:09:50.623Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Tournan,onTime,2024-12-19T19:06:10.000Z,2024-12-19T19:06:10.000Z,2024-12-19T19:07:00.000Z,2024-12-19T19:07:00.000Z,0.0,0.0,2024-12-19T02:09:50.545Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Chelles Gournay,onTime,2024-12-19T19:09:50.000Z,2024-12-19T19:09:50.000Z,2024-12-19T19:10:40.000Z,2024-12-19T19:10:40.000Z,0.0,0.0,2024-12-19T02:09:50.227Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T19:10:50.000Z,2024-12-19T19:10:50.000Z,2024-12-19T19:11:40.000Z,2024-12-19T19:11:40.000Z,0.0,0.0,2024-12-19T02:09:49.806Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Villiers-sur-Marne Plessis Trévise,onTime,2024-12-19T19:13:40.000Z,2024-12-19T19:13:40.000Z,2024-12-19T19:14:30.000Z,2024-12-19T19:14:30.000Z,0.0,0.0,2024-12-19T02:09:47.869Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T19:14:30.000Z,2024-12-19T19:14:30.000Z,2024-12-19T19:15:20.000Z,2024-12-19T19:15:20.000Z,0.0,0.0,2024-12-19T02:09:51.847Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Magenta,onTime,2024-12-19T19:19:10.000Z,2024-12-19T19:19:10.000Z,2024-12-19T19:20:00.000Z,2024-12-19T19:20:00.000Z,0.0,0.0,2024-12-19T02:09:49.212Z
